,Customer_ID,Churn,Gender,Senior_Citizen,Partner,Dependents,Tenure,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Charges_Monthly,Charges_Total,Charges_Daily,Gasto_Rango,Tenure_Rango,Daily_Range
4222,5804-HYIEZ,0,Male,No Senior,1,1,70,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.05,7554.05,3.5349999999999997,Alto Gasto,46+ Meses,Alto Costo/Día
4223,5804-JMYIO,0,Female,No Senior,1,1,39,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,757.95,0.6583333333333333,Gasto Medio,13-45 Meses,Bajo Costo/Día
4224,5804-LEPIM,1,Female,Senior,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,139.05,2.3449999999999998,Bajo Gasto,0-12 Meses,Costo/Día Medio
4225,5808-TOTXO,0,Female,No Senior,0,1,3,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,57.4,0.685,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4226,5811-IWXYM,0,Female,No Senior,1,1,52,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Bank transfer (automatic),101.25,5301.1,3.375,Alto Gasto,46+ Meses,Alto Costo/Día
4227,5813-UECBU,1,Male,Senior,0,0,33,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),83.85,2716.3,2.795,Gasto Medio,13-45 Meses,Costo/Día Medio
4228,5815-HGGHV,0,Male,No Senior,1,0,20,1,0,DSL,1,0,0,1,0,1,One year,1,Mailed check,64.15,1274.45,2.1383333333333336,Gasto Medio,13-45 Meses,Costo/Día Medio
4229,5816-JMLGY,0,Female,No Senior,1,1,70,1,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),80.4,5717.85,2.68,Alto Gasto,46+ Meses,Costo/Día Medio
4230,5816-QVHRX,0,Female,No Senior,0,0,37,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Credit card (automatic),100.3,3541.4,3.3433333333333333,Alto Gasto,13-45 Meses,Alto Costo/Día
4231,5816-SCGFC,0,Female,Senior,0,0,7,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.3,419.35,1.71,Bajo Gasto,0-12 Meses,Costo/Día Medio
4232,5820-PTRYM,0,Female,Senior,1,0,56,1,1,DSL,1,1,1,1,0,0,One year,1,Credit card (automatic),68.45,4014.0,2.2816666666666667,Alto Gasto,46+ Meses,Costo/Día Medio
4233,5821-MMEIL,0,Female,No Senior,1,0,57,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.9,1115.6,0.6633333333333333,Gasto Medio,46+ Meses,Bajo Costo/Día
4234,5825-XJOCM,0,Male,No Senior,0,1,48,1,1,DSL,1,1,1,0,0,0,One year,1,Bank transfer (automatic),64.4,3035.35,2.146666666666667,Alto Gasto,46+ Meses,Costo/Día Medio
4235,5827-MWCZK,0,Male,No Senior,1,1,56,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Credit card (automatic),96.95,5432.2,3.231666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
4236,5828-AVIPD,1,Male,No Senior,1,1,19,1,1,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,100.95,1875.55,3.365,Gasto Medio,13-45 Meses,Alto Costo/Día
4237,5828-DWPIL,0,Male,Senior,1,0,62,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,89.1,5618.3,2.9699999999999998,Alto Gasto,46+ Meses,Alto Costo/Día
4238,5829-NVSQN,0,Female,No Senior,1,0,23,1,0,DSL,1,0,1,1,0,1,One year,1,Bank transfer (automatic),68.75,1689.45,2.2916666666666665,Gasto Medio,13-45 Meses,Costo/Día Medio
4239,5832-EXGTT,0,Male,No Senior,1,1,29,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,60.2,1834.15,2.006666666666667,Gasto Medio,13-45 Meses,Costo/Día Medio
4240,5832-TRLPB,0,Male,No Senior,0,0,29,1,0,DSL,0,0,1,1,1,1,One year,1,Bank transfer (automatic),75.35,2243.9,2.5116666666666663,Gasto Medio,13-45 Meses,Costo/Día Medio
4241,5832-XKAES,1,Male,No Senior,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.8,134.7,2.3266666666666667,Bajo Gasto,0-12 Meses,Costo/Día Medio
4242,5834-ASPWA,1,Male,No Senior,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.45,75.45,2.515,Bajo Gasto,0-12 Meses,Costo/Día Medio
4243,5835-BEQEU,1,Male,No Senior,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.95,228.4,2.565,Bajo Gasto,0-12 Meses,Costo/Día Medio
4244,5837-LXSDN,0,Female,No Senior,1,1,21,1,0,DSL,0,1,0,0,1,0,One year,1,Credit card (automatic),58.85,1215.45,1.9616666666666667,Gasto Medio,13-45 Meses,Costo/Día Medio
4245,5839-SUYVZ,0,Male,No Senior,0,0,16,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),74.55,1170.5,2.485,Gasto Medio,13-45 Meses,Costo/Día Medio
4246,5840-NVDCG,0,Female,No Senior,1,1,16,1,0,DSL,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),68.25,1114.85,2.275,Gasto Medio,13-45 Meses,Costo/Día Medio
4247,5842-POCOP,1,Female,No Senior,1,0,5,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Mailed check,88.9,454.15,2.9633333333333334,Bajo Gasto,0-12 Meses,Alto Costo/Día
4248,5843-TTHGI,0,Female,No Senior,0,0,18,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.0,892.7,1.6666666666666667,Gasto Medio,13-45 Meses,Bajo Costo/Día
4249,5844-QVTAT,0,Female,No Senior,1,1,33,1,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,58.45,1955.4,1.9483333333333335,Gasto Medio,13-45 Meses,Costo/Día Medio
4250,5845-BZZIB,0,Male,No Senior,1,1,35,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,655.3,0.67,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4251,5846-ABOBJ,0,Male,No Senior,1,0,71,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.45,1730.65,0.815,Gasto Medio,46+ Meses,Bajo Costo/Día
4252,5846-NEQVZ,0,Male,No Senior,1,1,71,1,0,DSL,1,0,1,1,0,1,Two year,1,Credit card (automatic),70.85,4973.4,2.3616666666666664,Alto Gasto,46+ Meses,Costo/Día Medio
4253,5846-QFDFI,0,Female,No Senior,1,1,33,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Credit card (automatic),88.6,2888.7,2.953333333333333,Alto Gasto,13-45 Meses,Alto Costo/Día
4254,5847-MXBEO,0,Male,No Senior,0,0,22,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,475.1,0.6766666666666666,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4255,5848-FHRFC,0,Female,No Senior,0,0,68,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,1386.9,0.6683333333333333,Gasto Medio,46+ Meses,Bajo Costo/Día
4256,5849-ASHZJ,0,Male,No Senior,0,1,27,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,552.9,0.6683333333333333,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4257,5850-BDWCY,0,Female,No Senior,0,0,6,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,123.65,0.6733333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4258,5854-KSRBJ,0,Male,No Senior,1,1,70,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.4,1782.05,0.8466666666666666,Gasto Medio,46+ Meses,Bajo Costo/Día
4259,5855-EIBDE,0,Female,No Senior,1,0,49,1,1,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),106.65,5174.35,3.555,Alto Gasto,46+ Meses,Alto Costo/Día
4260,5857-TYBCJ,0,Male,Senior,1,0,44,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,4040.2,2.9733333333333336,Alto Gasto,13-45 Meses,Alto Costo/Día
4261,5857-XRECV,0,Female,No Senior,0,1,2,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,38.25,0.6833333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4262,5858-EAFCZ,0,Male,No Senior,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.45,44.45,1.4816666666666667,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4263,5859-HZYLF,0,Male,No Senior,1,1,26,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.15,515.75,0.6383333333333333,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4264,5862-BRIXZ,0,Male,No Senior,0,0,46,0,No phone service,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.75,2893.4,2.025,Alto Gasto,13-45 Meses,Costo/Día Medio
4265,5863-OOKCL,0,Female,No Senior,0,0,10,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.85,163.2,0.6283333333333334,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4266,5868-CZJDR,1,Male,No Senior,0,1,1,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,31.35,31.35,1.0450000000000002,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4267,5868-YTYKS,0,Male,No Senior,0,1,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,0.675,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4268,5868-YWPDW,1,Male,Senior,1,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,84.2,519.15,2.8066666666666666,Bajo Gasto,0-12 Meses,Alto Costo/Día
4269,5871-DGTXZ,0,Male,No Senior,0,0,32,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,607.7,0.66,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4270,5872-OEQNH,0,Female,No Senior,0,0,60,0,No phone service,DSL,1,0,1,0,0,1,One year,1,Electronic check,44.45,2773.9,1.4816666666666667,Alto Gasto,46+ Meses,Bajo Costo/Día
4271,5875-YPQFJ,1,Male,No Senior,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,2.33,Bajo Gasto,0-12 Meses,Costo/Día Medio
4272,5876-HZVZM,1,Female,No Senior,1,1,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Credit card (automatic),55.9,365.35,1.8633333333333333,Bajo Gasto,0-12 Meses,Costo/Día Medio
4273,5876-QMYLD,0,Female,No Senior,1,1,23,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,415.1,0.6683333333333333,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4274,5879-HMFFH,0,Female,No Senior,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),88.05,6520.8,2.935,Alto Gasto,46+ Meses,Alto Costo/Día
4275,5879-SESNB,0,Female,No Senior,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,888.65,2.5083333333333333,Gasto Medio,0-12 Meses,Costo/Día Medio
4276,5882-CMAZQ,0,Female,No Senior,1,1,5,0,No phone service,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,34.25,163.55,1.1416666666666666,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4277,5883-GTGVD,1,Male,No Senior,0,0,19,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.95,1931.75,3.3316666666666666,Gasto Medio,13-45 Meses,Alto Costo/Día
4278,5884-FBCTL,0,Female,No Senior,1,1,72,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.1,1857.85,0.8366666666666667,Gasto Medio,46+ Meses,Bajo Costo/Día
4279,5884-GCYMI,1,Male,No Senior,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.4,69.4,2.3133333333333335,Bajo Gasto,0-12 Meses,Costo/Día Medio
4280,5886-VLQVU,0,Male,No Senior,1,0,35,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),89.85,3161.2,2.9949999999999997,Alto Gasto,13-45 Meses,Alto Costo/Día
4281,5887-IKKYO,0,Male,No Senior,1,1,58,1,1,Fiber optic,0,0,1,1,0,1,Two year,0,Bank transfer (automatic),94.35,5563.65,3.145,Alto Gasto,46+ Meses,Alto Costo/Día
4282,5888-TLMCL,0,Female,No Senior,1,1,69,0,No phone service,DSL,0,1,1,0,1,1,Two year,1,Credit card (automatic),54.95,3772.5,1.8316666666666668,Alto Gasto,46+ Meses,Costo/Día Medio
4283,5889-JTMUL,1,Female,Senior,1,0,50,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.05,4888.7,3.1683333333333334,Alto Gasto,46+ Meses,Alto Costo/Día
4284,5889-LFOLL,1,Female,No Senior,0,0,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,1115.2,2.82,Gasto Medio,0-12 Meses,Alto Costo/Día
4285,5893-KCLGT,0,Female,No Senior,0,1,72,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,1567.0,0.6583333333333333,Gasto Medio,46+ Meses,Bajo Costo/Día
4286,5893-PYOLZ,0,Male,No Senior,0,0,56,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),81.8,4534.45,2.7266666666666666,Alto Gasto,46+ Meses,Costo/Día Medio
4287,5895-QSXOD,0,Male,No Senior,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.05,657.5,2.335,Bajo Gasto,0-12 Meses,Costo/Día Medio
4288,5896-NPFWW,1,Male,No Senior,1,1,3,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,50.15,168.15,1.6716666666666666,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4289,5897-ZYEKH,0,Female,Senior,1,0,67,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,105.6,7112.15,3.52,Alto Gasto,46+ Meses,Alto Costo/Día
4290,5898-IGSLP,0,Male,No Senior,1,1,31,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,89.3,2823.0,2.9766666666666666,Alto Gasto,13-45 Meses,Alto Costo/Día
4291,5899-MQZZL,1,Female,No Senior,0,0,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.0,999.45,2.5,Gasto Medio,0-12 Meses,Costo/Día Medio
4292,5899-OUVKV,0,Male,No Senior,0,0,31,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.5,2979.2,3.15,Alto Gasto,13-45 Meses,Alto Costo/Día
4293,5902-WBLSE,0,Female,No Senior,1,1,70,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.15,1411.2,0.6716666666666666,Gasto Medio,46+ Meses,Bajo Costo/Día
4294,5906-BFOZT,0,Male,No Senior,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,19.5,0.65,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4295,5906-CVLHP,1,Female,No Senior,1,1,45,1,0,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),54.15,2319.8,1.805,Gasto Medio,13-45 Meses,Costo/Día Medio
4296,5906-DVAPM,0,Female,No Senior,1,1,55,1,1,DSL,1,1,0,1,1,0,One year,1,Credit card (automatic),75.0,4213.9,2.5,Alto Gasto,46+ Meses,Costo/Día Medio
4297,5908-QMGOE,1,Male,Senior,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.2,1133.9,2.4733333333333336,Gasto Medio,13-45 Meses,Costo/Día Medio
4298,5909-ECHUI,1,Female,No Senior,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,56.25,56.25,1.875,Bajo Gasto,0-12 Meses,Costo/Día Medio
4299,5913-INRQV,0,Male,Senior,1,0,34,1,0,Fiber optic,1,0,0,1,1,0,One year,0,Mailed check,90.15,3128.8,3.0050000000000003,Alto Gasto,13-45 Meses,Alto Costo/Día
4300,5914-DVBWJ,1,Female,Senior,0,0,18,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.45,1505.85,2.8483333333333336,Gasto Medio,13-45 Meses,Alto Costo/Día
4301,5914-GXMDA,0,Female,No Senior,1,0,32,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.3,593.2,0.6433333333333333,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4302,5914-XRFQB,0,Male,No Senior,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,8424.9,3.86,Alto Gasto,46+ Meses,Alto Costo/Día
4303,5915-ANOEI,0,Male,No Senior,1,0,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Mailed check,79.15,5536.5,2.6383333333333336,Alto Gasto,46+ Meses,Costo/Día Medio
4304,5915-DGNVC,0,Female,No Senior,1,0,49,1,1,DSL,1,1,1,0,0,1,One year,0,Electronic check,71.8,3472.05,2.393333333333333,Alto Gasto,46+ Meses,Costo/Día Medio
4305,5916-QEWPT,0,Female,No Senior,1,0,2,1,0,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),69.0,147.8,2.3,Bajo Gasto,0-12 Meses,Costo/Día Medio
4306,5917-HBSDW,0,Female,No Senior,1,1,37,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.35,683.75,0.645,Gasto Medio,13-45 Meses,Bajo Costo/Día
4307,5917-RYRMG,0,Male,Senior,0,0,32,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,587.7,0.66,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4308,5918-VUKWP,0,Female,No Senior,0,0,32,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,654.55,0.685,Bajo Gasto,13-45 Meses,Bajo Costo/Día
4309,5919-TMRGD,1,Female,No Senior,0,1,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.35,79.35,2.645,Bajo Gasto,0-12 Meses,Costo/Día Medio
4310,5919-VCZYM,0,Male,No Senior,0,0,2,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,42.7,0.6683333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4311,5921-NGYRH,0,Male,No Senior,1,0,64,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.55,4764.0,2.4516666666666667,Alto Gasto,46+ Meses,Costo/Día Medio
4312,5922-ABDVO,1,Female,No Senior,1,0,19,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Mailed check,89.65,1761.05,2.9883333333333337,Gasto Medio,13-45 Meses,Alto Costo/Día
4313,5923-GXUOC,1,Male,No Senior,0,0,10,1,0,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,1081.45,3.48,Gasto Medio,0-12 Meses,Alto Costo/Día
4314,5924-IFQTT,0,Male,No Senior,1,1,13,1,1,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,72.8,930.05,2.4266666666666667,Gasto Medio,0-12 Meses,Costo/Día Medio
4315,5924-SNGKP,0,Female,No Senior,0,1,41,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.25,865.0,0.675,Gasto Medio,13-45 Meses,Bajo Costo/Día
4316,5928-QLDHB,0,Male,No Senior,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.25,684.85,2.5416666666666665,Gasto Medio,0-12 Meses,Costo/Día Medio
4317,5930-GBIWP,0,Male,No Senior,0,0,69,1,1,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),81.5,5553.25,2.716666666666667,Alto Gasto,46+ Meses,Costo/Día Medio
4318,5931-FLJJF,1,Male,Senior,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,467.55,2.3366666666666664,Bajo Gasto,0-12 Meses,Costo/Día Medio
4319,5934-RMPOV,0,Female,No Senior,0,1,22,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,1816.75,2.825,Gasto Medio,13-45 Meses,Alto Costo/Día
4320,5934-TSSAU,0,Female,No Senior,1,1,23,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.3,1702.9,2.51,Gasto Medio,13-45 Meses,Costo/Día Medio
4321,5935-FCCNB,0,Female,Senior,0,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,1608.15,3.14,Gasto Medio,13-45 Meses,Alto Costo/Día
4322,5937-EORGB,0,Male,Senior,1,0,15,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,96.5,1392.25,3.216666666666667,Gasto Medio,13-45 Meses,Alto Costo/Día
4323,5939-SXWHM,0,Male,No Senior,1,1,48,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.3,1245.05,0.8766666666666667,Gasto Medio,46+ Meses,Bajo Costo/Día
4324,5939-XAIXZ,0,Female,No Senior,0,0,19,1,1,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,56.1,1033.9,1.87,Gasto Medio,13-45 Meses,Costo/Día Medio
4325,5940-AHUHD,1,Male,No Senior,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,70.6,2.353333333333333,Bajo Gasto,0-12 Meses,Costo/Día Medio
4326,5940-NFXKV,1,Male,No Senior,1,1,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.65,1465.75,2.7883333333333336,Gasto Medio,13-45 Meses,Costo/Día Medio
4327,5943-PWAPA,0,Female,No Senior,1,0,53,1,0,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,93.45,4872.2,3.115,Alto Gasto,46+ Meses,Alto Costo/Día
4328,5944-UGLLK,0,Male,No Senior,0,0,53,0,No phone service,DSL,0,0,1,1,1,1,One year,0,Credit card (automatic),54.9,3045.75,1.8299999999999998,Alto Gasto,46+ Meses,Costo/Día Medio
4329,5945-AZYHT,0,Male,No Senior,1,0,71,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,109.6,7854.15,3.6533333333333333,Alto Gasto,46+ Meses,Alto Costo/Día
4330,5947-SGKCL,0,Female,No Senior,1,1,15,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,3.5116666666666663,Gasto Medio,13-45 Meses,Alto Costo/Día
4331,5948-UJZLF,0,Male,No Senior,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.25,97.0,1.6416666666666666,Bajo Gasto,0-12 Meses,Bajo Costo/Día
4332,5949-EBSQK,1,Male,No Senior,1,1,4,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),61.45,229.55,2.0483333333333333,Bajo Gasto,0-12 Meses,Costo/Día Medio
4333,5949-HGVJL,0,Female,No Senior,1,0,26,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,73.05,1959.5,2.435,Gasto Medio,13-45 Meses,Costo/Día Medio
4334,5949-XIKAE,1,Female,No Senior,1,1,8,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,83.55,680.05,2.7849999999999997,Gasto Medio,0-12 Meses,Costo/Día Medio
4335,5950-AAAGJ,0,Male,No Senior,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),84.3,1537.9,2.81,Gasto Medio,13-45 Meses,Alto Costo/Día
